"","fuel_type","fuel_type_num","transect","Community","site","site_num","fuel_site","fuel_site_num","datalogger","point_id","date","time","moisture"
"2755","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,6,2020-02-25,66,6.61103155565103
"2756","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,7,2020-02-25,66,9.13340903249944
"2757","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,8,2020-02-25,66,6.61827913930151
"2758","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,9,2020-02-25,66,7.58597479597083
"2759","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,10,2020-02-25,66,8.16807700252988
"2760","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,6,2020-03-09,79,8.59138139981695
"2761","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,7,2020-03-09,79,8.29072833112266
"2762","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,8,2020-03-09,79,7.6941542099341
"2763","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,9,2020-03-09,79,8.43590416760333
"2764","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,10,2020-03-09,79,6.8935080069869
"2810","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,1,2019-11-18,-33,15.1951075666093
"2811","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,2,2019-11-18,-33,8.98633124870744
"2812","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,3,2019-11-18,-33,10.4109559456876
"2813","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,4,2019-11-18,-33,9.42107815533858
"2814","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,5,2019-11-18,-33,9.86493358576998
"2815","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,1,2019-12-05,-16,11.0064441188402
"2816","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,2,2019-12-05,-16,5.71683397003768
"2817","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,3,2019-12-05,-16,9.4239559097414
"2818","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,4,2019-12-05,-16,7.87739307734389
"2819","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,5,2019-12-05,-16,6.4863759978059
"2820","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,1,2019-12-17,-4,9.65644534483139
"2821","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,2,2019-12-17,-4,8.29594672765703
"2822","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,3,2019-12-17,-4,10.5222460753837
"2823","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,4,2019-12-17,-4,7.97629825936089
"2824","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,5,2019-12-17,-4,7.81787222046724
"2825","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,1,2019-12-30,9,8.31174694127665
"2826","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,2,2019-12-30,9,7.1607071350873
"2827","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,3,2019-12-30,9,10.5722076150325
"2828","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,4,2019-12-30,9,8.08365040125679
"2829","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,5,2019-12-30,9,9.15673948233763
"2830","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,1,2020-01-15,25,10.601675920437
"2831","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,2,2020-01-15,25,5.42546919877946
"2832","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,3,2020-01-15,25,9.93128555293415
"2833","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,4,2020-01-15,25,7.53968243952398
"2834","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,5,2020-01-15,25,10.8314342686854
"2835","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,1,2020-01-29,39,6.73002804778727
"2836","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,2,2020-01-29,39,5.8495199726845
"2837","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,3,2020-01-29,39,8.9306321281117
"2838","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,4,2020-01-29,39,8.332202683603
"2839","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,5,2020-01-29,39,6.47589150660278
"2840","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,1,2020-02-16,57,10.4873705280318
"2841","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,2,2020-02-16,57,7.55405227977814
"2842","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,3,2020-02-16,57,10.7570729432019
"2843","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,4,2020-02-16,57,8.4818835260441
"2844","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,5,2020-02-16,57,9.11392142533951
"2845","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,1,2020-02-25,66,8.74456944073676
"2846","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,2,2020-02-25,66,7.62812619059112
"2847","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,3,2020-02-25,66,9.03310719263869
"2848","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,4,2020-02-25,66,10.2531722826344
"2849","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,5,2020-02-25,66,7.89594476493863
"2850","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,1,2020-03-09,79,8.84376822132844
"2851","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,2,2020-03-09,79,6.17384250770419
"2852","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,3,2020-03-09,79,8.37871831506891
"2853","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,4,2020-03-09,79,5.26941206988025
"2854","10 h fuel sticks","7","t1","B shrubland","B shrubland / t1","4","10 h fuel sticks / B shrubland / t1","60",1,5,2020-03-09,79,5.42889699239922
"2495","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,36,2019-11-18,-33,12.1462876577482
"2496","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,37,2019-11-18,-33,14.7960366129544
"2497","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,38,2019-11-18,-33,16.1397997012941
"2498","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,39,2019-11-18,-33,12.1263622112494
"2499","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,40,2019-11-18,-33,14.2673244483711
"2500","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,36,2019-12-05,-16,9.60091857606215
"2501","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,37,2019-12-05,-16,9.05372165952179
"2502","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,38,2019-12-05,-16,11.7837850913483
"2503","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,39,2019-12-05,-16,10.440105424216
"2504","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,40,2019-12-05,-16,9.92676832825509
"2505","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,36,2019-12-17,-4,8.6834458315877
"2506","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,37,2019-12-17,-4,9.89709853417645
"2507","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,38,2019-12-17,-4,10.8607093632964
"2508","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,39,2019-12-17,-4,11.21296718543
"2509","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,40,2019-12-17,-4,10.8276135377994
"2510","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,36,2019-12-30,9,9.77342390947953
"2511","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,37,2019-12-30,9,10.7580491060222
"2512","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,38,2019-12-30,9,17.2993738876299
"2513","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,39,2019-12-30,9,11.2808595814577
"2514","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,40,2019-12-30,9,10.2224039064954
"2515","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,36,2020-01-15,25,10.2181244509916
"2516","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,37,2020-01-15,25,12.0023875521064
"2517","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,38,2020-01-15,25,12.5666240993456
"2518","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,39,2020-01-15,25,11.0087163971857
"2519","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,40,2020-01-15,25,10.4124466296687
"2520","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,36,2020-01-29,39,9.31253482474124
"2521","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,37,2020-01-29,39,10.8696742739684
"2522","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,38,2020-01-29,39,10.6084717269321
"2523","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,39,2020-01-29,39,9.30154400933794
"2524","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,40,2020-01-29,39,9.81661114715766
"2525","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,36,2020-02-16,57,10.4408477901829
"2526","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,37,2020-02-16,57,11.8127714029435
"2527","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,38,2020-02-16,57,12.5555430203819
"2528","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,39,2020-02-16,57,10.8195532378353
"2529","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,40,2020-02-16,57,11.5586505872388
"2530","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,36,2020-02-25,66,8.49438817637284
"2531","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,37,2020-02-25,66,9.92555124608111
"2532","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,38,2020-02-25,66,7.37060796547206
"2533","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,39,2020-02-25,66,8.7274920527222
"2534","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,40,2020-02-25,66,7.07798511718693
"2535","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,36,2020-03-09,79,8.91873080626293
"2536","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,37,2020-03-09,79,10.1191012655638
"2537","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,38,2020-03-09,79,10.3228019081601
"2538","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,39,2020-03-09,79,10.5776970116776
"2539","10 h fuel sticks","7","t2","U forest","U forest / t2","5","10 h fuel sticks / U forest / t2","61",8,40,2020-03-09,79,9.90975549372412
"2630","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,31,2019-11-18,-33,13.0837281142578
"2631","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,32,2019-11-18,-33,12.1341015573579
"2632","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,33,2019-11-18,-33,12.5167311801774
"2633","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,34,2019-11-18,-33,11.1647872087578
"2634","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,35,2019-11-18,-33,12.5687278175816
"2635","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,31,2019-12-05,-16,12.4669034757881
"2636","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,32,2019-12-05,-16,14.3160972047705
"2637","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,33,2019-12-05,-16,7.73152149359831
"2638","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,34,2019-12-05,-16,5.19008114340069
"2639","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,35,2019-12-05,-16,8.22282392284773
"2640","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,31,2019-12-17,-4,10.4424033389297
"2641","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,32,2019-12-17,-4,9.84026700398854
"2642","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,33,2019-12-17,-4,8.46063863886999
"2643","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,34,2019-12-17,-4,9.27512206323704
"2644","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,35,2019-12-17,-4,9.020855925093
"2645","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,31,2019-12-30,9,10.4987080452686
"2646","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,32,2019-12-30,9,8.68546537341066
"2647","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,33,2019-12-30,9,9.85108964423637
"2648","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,34,2019-12-30,9,10.0043248286785
"2649","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,35,2019-12-30,9,9.45493534405526
"2650","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,31,2020-01-15,25,9.52820325116742
"2651","10 h fuel sticks","7","t2","B forest +reg","B forest +reg / t2","6","10 h fuel sticks / B forest +reg / t2","62",7,32,2020-01-15,25,9.05199118507753
